case_id,repeat,Sequence,Cycle,Phase,event_type,packet_id,flit_id,flit_index,total_flits,component_id,input_port,virtual_channel,output_port,link_id,occupancy_before,occupancy_after,Ready,Valid,Granted,serialization_bits,arrival_cycle,tail_complete,committed_visible,Delivered,buffer_released,Reason,evidence_label
noc_n07_block_release_256,0,2,1,5,flit_issue,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,source,input0,0,router,source_link,2,1,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,0,3,1,5,flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n07_block_release_256,0,1,1,9,source_visible,noc_n07_block_release_256-p0,,-1,2,source,input0,0,router,source_link,0,2,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n07_block_release_256,0,4,2,1,flit_arrival_pending,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n07_block_release_256,0,5,2,5,flit_issue,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,source,input0,0,router,source_link,1,0,True,True,True,128,3,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,0,6,2,5,flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,source_link,input0,0,router,source_link,0,0,True,True,True,128,3,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n07_block_release_256,0,7,3,1,flit_arrival_pending,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n07_block_release_256,0,8,3,1,tail_reassembly,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n07_block_release_256,0,10,4,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,0,9,4,9,router_queue_visible,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,0,2,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n07_block_release_256,0,11,5,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,0,12,6,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,0,13,7,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,0,14,8,1,downstream_release_visible,noc_n07_block_release_256-p0,,-1,2,sink,input0,0,output,router_output_link,2,2,True,True,False,0,-1,True,True,False,False,capacity_visible_in_current_state,Independent oracle artifact
noc_n07_block_release_256,0,15,8,5,router_grant,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n07_block_release_256,0,16,8,5,output_flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,9,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,0,17,9,1,sink_flit_arrival_pending,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,9,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n07_block_release_256,0,18,9,5,output_flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,10,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,0,19,10,1,sink_tail_delivery,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,sink,input0,0,sink,router_output_link,1,2,True,True,False,0,10,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n07_block_release_256,1,0,0,0,injection_requested,noc_n07_block_release_256-p0,,-1,2,source,input0,0,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n07_block_release_256,1,2,1,5,flit_issue,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,source,input0,0,router,source_link,2,1,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,1,3,1,5,flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,source_link,input0,0,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n07_block_release_256,1,1,1,9,source_visible,noc_n07_block_release_256-p0,,-1,2,source,input0,0,router,source_link,0,2,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n07_block_release_256,1,4,2,1,flit_arrival_pending,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,router_assembler,input0,0,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n07_block_release_256,1,5,2,5,flit_issue,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,source,input0,0,router,source_link,1,0,True,True,True,128,3,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,1,6,2,5,flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,source_link,input0,0,router,source_link,0,0,True,True,True,128,3,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n07_block_release_256,1,7,3,1,flit_arrival_pending,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n07_block_release_256,1,8,3,1,tail_reassembly,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,router_assembler,input0,0,router,source_link,1,2,True,True,False,0,3,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n07_block_release_256,1,10,4,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,1,9,4,9,router_queue_visible,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,0,2,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n07_block_release_256,1,11,5,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,1,12,6,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,1,13,7,5,router_stall,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,2,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n07_block_release_256,1,14,8,1,downstream_release_visible,noc_n07_block_release_256-p0,,-1,2,sink,input0,0,output,router_output_link,2,2,True,True,False,0,-1,True,True,False,False,capacity_visible_in_current_state,Independent oracle artifact
noc_n07_block_release_256,1,15,8,5,router_grant,noc_n07_block_release_256-p0,,-1,2,router,input0,0,output,router_output_link,2,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n07_block_release_256,1,16,8,5,output_flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,9,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,1,17,9,1,sink_flit_arrival_pending,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f0,0,2,sink,input0,0,sink,router_output_link,0,1,True,True,False,0,9,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n07_block_release_256,1,18,9,5,output_flit_serialization,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,router_output_link,input0,0,sink,router_output_link,0,0,True,True,True,128,10,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n07_block_release_256,1,19,10,1,sink_tail_delivery,noc_n07_block_release_256-p0,noc_n07_block_release_256-p0-f1,1,2,sink,input0,0,sink,router_output_link,1,2,True,True,False,0,10,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n08_block_tail_1024,0,0,0,0,injection_requested,noc_n08_block_tail_1024-p0,,-1,8,source,input0,3,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n08_block_tail_1024,0,2,1,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,source,input0,3,router,source_link,8,7,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,3,1,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,1,1,9,source_visible,noc_n08_block_tail_1024-p0,,-1,8,source,input0,3,router,source_link,0,8,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n08_block_tail_1024,0,4,2,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,router_assembler,input0,3,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,5,2,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,source,input0,3,router,source_link,7,6,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,6,2,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,7,3,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,router_assembler,input0,3,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,8,3,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,source,input0,3,router,source_link,6,5,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,9,3,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,10,4,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,router_assembler,input0,3,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,11,4,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,source,input0,3,router,source_link,5,4,True,True,True,128,5,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,12,4,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,5,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,13,5,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,router_assembler,input0,3,router,source_link,3,4,True,True,False,0,5,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,14,5,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,source,input0,3,router,source_link,4,3,True,True,True,128,6,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,15,5,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,6,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,16,6,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,router_assembler,input0,3,router,source_link,4,5,True,True,False,0,6,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,17,6,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,source,input0,3,router,source_link,3,2,True,True,True,128,7,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,18,6,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,7,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,19,7,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,router_assembler,input0,3,router,source_link,5,6,True,True,False,0,7,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,20,7,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,source,input0,3,router,source_link,2,1,True,True,True,128,8,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,21,7,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,8,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,22,8,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,router_assembler,input0,3,router,source_link,6,7,True,True,False,0,8,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,23,8,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f7,7,8,source,input0,3,router,source_link,1,0,True,True,True,128,9,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,24,8,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f7,7,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,9,True,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,0,25,9,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f7,7,8,router_assembler,input0,3,router,source_link,7,8,True,True,False,0,9,True,False,False,False,tail_completes_packet,Independent oracle artifact
noc_n08_block_tail_1024,0,26,9,1,tail_reassembly,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f7,7,8,router_assembler,input0,3,router,source_link,7,8,True,True,False,0,9,True,False,False,False,store_and_forward_tail_complete,Independent oracle artifact
noc_n08_block_tail_1024,0,28,10,5,router_stall,noc_n08_block_tail_1024-p0,,-1,8,router,input0,3,output,router_output_link,8,8,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n08_block_tail_1024,0,27,10,9,router_queue_visible,noc_n08_block_tail_1024-p0,,-1,8,router,input0,3,output,router_output_link,0,8,True,True,False,0,-1,True,True,False,False,tail_complete_committed,Independent oracle artifact
noc_n08_block_tail_1024,0,29,11,5,router_stall,noc_n08_block_tail_1024-p0,,-1,8,router,input0,3,output,router_output_link,8,8,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n08_block_tail_1024,0,30,12,5,router_stall,noc_n08_block_tail_1024-p0,,-1,8,router,input0,3,output,router_output_link,8,8,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n08_block_tail_1024,0,31,13,5,router_stall,noc_n08_block_tail_1024-p0,,-1,8,router,input0,3,output,router_output_link,8,8,False,True,False,0,-1,True,True,False,False,downstream_not_ready,Independent oracle artifact
noc_n08_block_tail_1024,0,32,14,1,downstream_release_visible,noc_n08_block_tail_1024-p0,,-1,8,sink,input0,3,output,router_output_link,8,8,True,True,False,0,-1,True,True,False,False,capacity_visible_in_current_state,Independent oracle artifact
noc_n08_block_tail_1024,0,33,14,5,router_grant,noc_n08_block_tail_1024-p0,,-1,8,router,input0,3,output,router_output_link,8,0,True,True,True,0,-1,True,True,False,True,physical_input_round_robin_winner,Independent oracle artifact
noc_n08_block_tail_1024,0,34,14,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,15,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,35,15,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,sink,input0,3,sink,router_output_link,0,1,True,True,False,0,15,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,36,15,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,16,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,37,16,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,sink,input0,3,sink,router_output_link,1,2,True,True,False,0,16,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,38,16,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,17,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,39,17,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,sink,input0,3,sink,router_output_link,2,3,True,True,False,0,17,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,40,17,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,18,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,41,18,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,sink,input0,3,sink,router_output_link,3,4,True,True,False,0,18,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,42,18,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,19,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,43,19,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,sink,input0,3,sink,router_output_link,4,5,True,True,False,0,19,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,44,19,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,20,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,45,20,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,sink,input0,3,sink,router_output_link,5,6,True,True,False,0,20,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,46,20,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,21,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,47,21,1,sink_flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,sink,input0,3,sink,router_output_link,6,7,True,True,False,0,21,False,False,False,False,head_or_body_not_component_visible,Independent oracle artifact
noc_n08_block_tail_1024,0,48,21,5,output_flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f7,7,8,router_output_link,input0,3,sink,router_output_link,0,0,True,True,True,128,22,True,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,0,49,22,1,sink_tail_delivery,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f7,7,8,sink,input0,3,sink,router_output_link,7,8,True,True,False,0,22,True,True,True,True,tail_commits_packet_delivery,Independent oracle artifact
noc_n08_block_tail_1024,1,0,0,0,injection_requested,noc_n08_block_tail_1024-p0,,-1,8,source,input0,3,router,source_link,0,0,True,True,False,0,-1,False,False,False,False,phase0_writes_next,Independent oracle artifact
noc_n08_block_tail_1024,1,2,1,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,source,input0,3,router,source_link,8,7,True,True,True,128,2,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,3,1,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,2,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,1,1,1,9,source_visible,noc_n08_block_tail_1024-p0,,-1,8,source,input0,3,router,source_link,0,8,True,True,False,0,-1,False,True,False,False,post_commit_current_state,Independent oracle artifact
noc_n08_block_tail_1024,1,4,2,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f0,0,8,router_assembler,input0,3,router,source_link,0,1,True,True,False,0,2,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,1,5,2,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,source,input0,3,router,source_link,7,6,True,True,True,128,3,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,6,2,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,3,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,1,7,3,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f1,1,8,router_assembler,input0,3,router,source_link,1,2,True,True,False,0,3,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,1,8,3,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,source,input0,3,router,source_link,6,5,True,True,True,128,4,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,9,3,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,4,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,1,10,4,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f2,2,8,router_assembler,input0,3,router,source_link,2,3,True,True,False,0,4,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,1,11,4,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,source,input0,3,router,source_link,5,4,True,True,True,128,5,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,12,4,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,5,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,1,13,5,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f3,3,8,router_assembler,input0,3,router,source_link,3,4,True,True,False,0,5,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,1,14,5,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,source,input0,3,router,source_link,4,3,True,True,True,128,6,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,15,5,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,6,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,1,16,6,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f4,4,8,router_assembler,input0,3,router,source_link,4,5,True,True,False,0,6,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,1,17,6,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,source,input0,3,router,source_link,3,2,True,True,True,128,7,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,18,6,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,7,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
noc_n08_block_tail_1024,1,19,7,1,flit_arrival_pending,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f5,5,8,router_assembler,input0,3,router,source_link,5,6,True,True,False,0,7,False,False,False,False,head_or_body_not_router_visible,Independent oracle artifact
noc_n08_block_tail_1024,1,20,7,5,flit_issue,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,source,input0,3,router,source_link,2,1,True,True,True,128,8,False,True,False,False,strict_link_bit_budget,Independent oracle artifact
noc_n08_block_tail_1024,1,21,7,5,flit_serialization,noc_n08_block_tail_1024-p0,noc_n08_block_tail_1024-p0-f6,6,8,source_link,input0,3,router,source_link,0,0,True,True,True,128,8,False,True,False,False,one_flit_per_cycle,Independent oracle artifact
